REGION,ISO,COUNTRY,INDICATOR,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Central and Eastern Europe and Central Asia,LVA,Latvia,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466311321,4.211693865,-0.432615402,-1.717596061,-3.207364765,2.053821414,-0.219369605,0.315391976,-1.603814758,3.126040351,5.003328629,1.809548602,-3.198130785,-16.48505832,-7.479492865,2.386072219,0.533910465,1.95669861,-0.801317881,-0.510673055,-0.264691408,-0.874406126,2.154623379,-1.90489633,-5.578186859,-1.07101734,1.746664931
Central and Eastern Europe and Central Asia,LVA,Latvia,Population growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867455347,0.823087947,0.837524217,0.872156293,0.783345404,0.615614359,0.591377445,0.525847443,0.38566457,0.412701304,0.492485175,0.601227603,0.689475748,0.707051761,0.711322583,0.778466892,0.847833494,0.570147208,0.121656054,-0.139428915,-0.471504361,-1.42272313,-2.015255339,-1.70578924,-1.451218839,-1.120294882,-0.991771189,-0.938405574,-0.809951785,-0.957540264,-1.263299276,-1.16867006,-0.964776357,-1.096547776,-1.07158639,-0.897375768,-0.794623782,-1.058595294,-1.641158454,-2.086844476,-1.83379504,-1.223024728,-1.024758439,-0.922093988,-0.849442146,-0.908810455,-0.927863464,-0.768097426,-0.678001298,-0.644473366,-0.939048641,-1.098466892
Central and Eastern Europe and Central Asia,LVA,Latvia,Output per Employed Person growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343661933,-3.467381464,8.053205198,1.276584651,-5.536109913,6.646869191,0.881986946,3.069116746,-2.838581596,-5.200590799,-0.47776341,4.559084932,2.164621023,3.128358069,-2.805719123,7.465484759,1.117959211,3.013517539,6.426676178,2.615247575,-11.84926956,-26.71195953,-4.776034341,13.61349043,3.014146772,2.020723922,4.199402265,6.730348381,4.632900732,9.362991266,4.62859516,5.555426471,7.748029769,8.018446236,9.740329063,5.870003421,5.900707619,-2.417442961,0.113071789,2.347777147,1.042266753,5.507926626,-0.285324313,3.29519337,2.439379247,2.67957623,3.349352285,2.498043322,2.578034697,-1.467350653,7.432684981,1.573800728
Central and Eastern Europe and Central Asia,LVA,Latvia,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111597602,4.438372992,6.798001951,4.551826533,9.177403186,4.18895893,7.322408066,8.081479782,10.04716648,7.358711628,6.630523231,7.988589684,-0.046150185,2.678431103,3.251590944,0.174533866,6.468704468,0.052849755,2.723443317,4.418121824,2.639403681,4.224549764,1.795937228,4.474590908,1.915837884,5.804971669,0.304529305
Central and Eastern Europe and Central Asia,LVA,Latvia,Per Capita Income growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142097547,-3.272529204,8.270872539,1.480190702,-5.346581104,6.860413026,1.083583831,3.274673495,-2.645192601,-5.012277937,-0.675069899,4.23810499,2.278539403,2.922621977,-3.145050536,7.323333845,0.910597413,2.429518498,5.845990177,2.90459022,-12.18597403,-31.11972507,-9.578077594,3.972604468,0.865745099,3.750062179,9.927224076,7.343292789,3.595118994,6.697355766,7.689251615,8.353267521,9.478583587,9.48274438,11.91404394,12.97944892,10.82332419,-2.20757906,-12.81736292,-2.43507621,4.480733091,8.362451602,3.066767878,2.848663339,4.774888675,3.306587062,4.280787242,4.794177672,3.18404744,-3.1450134,5.664018607,3.190021565
Central and Eastern Europe and Central Asia,LTU,Lithuania,Real GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51701.37696,52075.75964,50786.16748,55447.15298,56532.14869,53713.59618,57521.48949,58255.26354,60237.98092,58635.84237,55703.56027,56804.22902,60857.80986,62278.85496,63686.38134,61668.59313,67436.29964,70372.33906,75133.93561,74884.13891,72023.02345,67917.71111,53451.23864,44792.13798,40402.50846,42503.4389,44696.11005,48410.67242,52029.67233,51435.76357,53336.48223,56817.27199,60653.45929,67061.93495,71467.54808,76993.84809,82702.05899,91888.16382,94290.65114,80299.30841,81625.07283,86554.56825,89881.61567,93072.29575,96364.32993,98315.33076,100791.7934,105108.1623,109305.5388,114304.7974,114153.4244,119865.3209,122972.6668
Central and Eastern Europe and Central Asia,LTU,Lithuania,Nominal GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9462.120235,10013.76182,10187.93386,11732.47285,13038.48392,13535.90855,15293.24707,16450.68278,18207.07714,19193.21129,19880.42652,22191.5362,25244.02787,26845.32477,28442.42828,28412.25912,31695.29623,33893.13297,37462.88891,38802.1294,38716.60351,37744.43004,30381.81371,26063.4474,24011.25121,25789.50997,27616.49889,30427.42168,33070.13897,33153.36079,35157.37053,38295.52511,41518.29141,46811.03524,51225.39692,56916.98018,63023.1388,71915.84207,75211.51105,64461.76414,66313.54565,71779.34886,75932.74541,80005.03427,84383.80237,86953.60947,90037.27561,95675.07244,101872.7105,108437.6055,109599.1652,119865.3209,129742.8575
Central and Eastern Europe and Central Asia,LTU,Lithuania,Employment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.230277,1446.816113,1470.652772,1493.066889,1514.953733,1536.066377,1557.087759,1578.021961,1597.998483,1617.295005,1636.960803,1652.603486,1662.725222,1679.288063,1694.930747,1711.493588,1725.295956,1741.858797,1747.379744,1751.060375,1705.052483,1711.493588,1673.727431,1603.345046,1510.646296,1483.18,1497.03,1506.15,1494.4,1461.49,1399.54,1346.44,1395.12,1426.22,1410.74,1421.51,1417.25,1446.38,1427.64,1318.45,1248.21,1255.09,1278.8,1296.27,1322.79,1341.33,1371.77,1361.89,1380.6,1388.54,1366.79,1382.86,1396.6886
Central and Eastern Europe and Central Asia,LTU,Lithuania,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.039584,1549.760987,1554.600517,1596.20069,1549.46633,1656.751934,1644.554872,1618.037525,1602.933667,1684.528369,1687.519291,1679.884079,1707.025409,1732.138224,1669.736599,1696.344746,1673.896497,1671.931546,1657.163449,1649.566725,1672.880236,1694,1656.578847,1663.702395,1665.06242,1594.618772,1619.667272,1627.378428
Central and Eastern Europe and Central Asia,LTU,Lithuania,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301.95407,2320.03869,2341.461568,2385.362312,2264.529547,2318.690601,2214.294462,2257.356512,2286.136055,2376.431551,2398.825548,2380.815711,2469.007411,2472.869815,2201.464218,2117.394475,2100.890755,2138.06606,2148.131264,2182.030368,2243.884447,2323.77838,2256.078166,2296.907527,2312.005773,2179.508991,2239.773084,2272.940898
Central and Eastern Europe and Central Asia,LTU,Lithuania,Population,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137.562,3177.533,3213.271,3245.551,3276.362,3305.195,3333.542,3361.419,3386.988,3410.869,3435.289,3462.341,3491.974,3523.38,3555.054,3587.032,3619.593,3653.339,3673.95,3681.25,3694.836,3676.09568,3628.511677,3565.241533,3532.748884,3520.290443,3493.614962,3468.0065,3442.883047,3418.535609,3394.576177,3366.756076,3339.83809,3312.813403,3275.826637,3222.883083,3171.869863,3134.407788,3102.33901,3068.087693,3004.415745,2937.329336,2898.189131,2869.011005,2844.450163,2817.813483,2782.233241,2743.597445,2717.542775,2710.364646,2711.092159,2718.823199,2690.728206
Central and Eastern Europe and Central Asia,LTU,Lithuania,Output per Employed Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36377.90286,35993.35063,34533.0784,37136.41592,37316.08923,34968.27807,36941.71323,36916.63677,37695.89369,36255.50204,34028.64636,34372.57001,36601.24297,37086.46319,37574.62153,36032.03282,39086.80098,40400.71399,42998.05802,42765.02397,42240.94224,39683.2986,31935.44998,27936.68031,26745.18089,28656.96605,29856.52262,32141.99941,34816.42956,35194.05782,38110.00916,42198.14622,43475.44246,47020.75062,50659.61699,54163.42346,58353.89592,63529.75277,66046.51813,60904.32584,65393.70205,68962.83792,70285.90528,71800.08466,72849.30331,73296.89991,73475.72364,77178.1585,79172.48933,82320.13295,83519.35878,86679.28849,88045.8728
Central and Eastern Europe and Central Asia,LTU,Lithuania,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46406905,19.26524339,20.67540765,21.81206271,22.71366414,23.00284575,25.65931179,26.8692424,29.33418368,30.07347215,32.09647661,34.73685872,37.21664156,38.13005059,36.47540929,38.54977133,41.19898573,42.03874582,43.32709891,44.16268964,43.81479219,43.37409896,46.58888324,47.58813209,49.43966781,52.37575291,53.5167253,54.102888
Central and Eastern Europe and Central Asia,LTU,Lithuania,Per Capita Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16478.2009,16388.7392,15805.1305,17084.0492,17254.549,16251.2639,17255.36666,17330.55699,17785.1179,17190.88079,16215.10163,16406.3069,17427.91036,17675.88366,17914.32179,17192.0945,18630.90675,19262.47169,20450.45131,20342.04113,19492.88776,18475.50146,14730.89889,12563.56339,11436.56393,12073.84436,12793.65658,13959.22194,15112.23925,15046.13947,15712.26552,16875.96925,18160.5987,20243.19718,21816.64539,23889.74285,26073.59777,29315.95696,30393.40666,26172.42936,27168.36808,29467.09692,31013.02627,32440.55027,33878.01664,34890.64531,36226.93882,38310.34413,40222.19623,42173.21738,42106.06563,44087.2069,45702.374
Central and Eastern Europe and Central Asia,LTU,Lithuania,GDP growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724125168,-2.476377051,9.177667316,1.956810493,-4.985751589,7.089254068,1.275652036,3.403499111,-2.659681692,-5.000835633,1.975939694,7.136054656,2.335025047,2.260038946,-3.168319762,9.352745411,4.353796748,6.766290003,-0.332468531,-3.820722931,-5.7,-21.3,-16.2,-9.8,5.2,5.15880881,8.310706145,7.475624147,-1.141480889,3.695325056,6.526095498,6.751797761,10.56572163,6.569469143,7.732600544,7.413853234,11.10746811,2.614577574,-14.83852595,1.65102845,6.039192667,3.843872706,3.549869516,3.537072079,2.024608929,2.518897758,4.282460613,3.993387767,4.57365536,-0.132429283,5.003701406,2.592364423
Central and Eastern Europe and Central Asia,LTU,Lithuania,Employment growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.800259681,1.647525165,1.524093037,1.465898444,1.393616394,1.368520472,1.344445807,1.265921687,1.207543241,1.215968466,0.95559303,0.61247216,0.996126176,0.931506849,0.977198697,0.806451613,0.96,0.316957211,0.210637177,-2.627430373,0.377765785,-2.20661986,-4.205128205,-5.781584582,-1.818181818,0.933804393,0.609206228,-0.780134781,-2.202221627,-4.238824761,-3.794103777,3.615460028,2.229198922,-1.085386546,0.763429122,-0.299681325,2.055388957,-1.295648446,-7.648286683,-5.32746786,0.551189303,1.889107554,1.366124492,2.045870073,1.401583018,2.269389337,-0.720237358,1.37382608,0.57511227,-1.566393478,1.175747554,1
Central and Eastern Europe and Central Asia,LTU,Lithuania,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785620388,0.923384505,1.874929069,-5.065593756,2.39171327,-4.502374721,1.944730067,1.274922368,3.949699155,0.942337112,-0.750777275,3.704264042,0.156435488,-10.97532894,-3.818810329,-0.779435316,1.769502069,0.470762047,1.578074148,2.83470295,3.560519027,-2.913367908,1.809749356,0.657329326,-5.730815376,2.765030718,1.480855988
Central and Eastern Europe and Central Asia,LTU,Lithuania,Population growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273950921,1.124709012,1.004583803,0.949330329,0.880030961,0.857649851,0.83625765,0.760660899,0.705080738,0.715946581,0.787473776,0.855866017,0.899376685,0.898966333,0.899508137,0.907742111,0.932314766,0.564168833,0.198696226,0.369059423,-0.507203021,-1.294416881,-1.743694105,-0.911373018,-0.352655721,-0.757763633,-0.733007552,-0.724434997,-0.707181698,-0.700868282,-0.819545649,-0.799522879,-0.809161591,-1.116476,-1.616189134,-1.582844244,-1.181072262,-1.023120797,-1.104048177,-2.07529751,-2.232926955,-1.33250994,-1.006770936,-0.85607349,-0.9364439,-1.262689722,-1.3886613,-0.949653514,-0.264140437,0.026841891,0.28516328,-1.033351207
Central and Eastern Europe and Central Asia,LTU,Lithuania,Output per Employed Person growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.057103898,-4.057061113,7.538677815,0.483819743,-6.291686015,5.643501128,-0.067881146,2.110855645,-3.821083694,-6.142117882,1.010688594,6.483870593,1.325693293,1.316270943,-4.105400538,8.477923447,3.361526098,6.428955753,-0.541964131,-1.225491494,-6.054892473,-19.52420513,-12.52141328,-4.265,7.148148148,4.185916148,7.654865996,8.320671379,1.08462662,8.285351341,10.72720039,3.026901326,8.154737387,7.738852149,6.91636984,7.736720064,8.869770864,3.961553831,-7.785712908,7.371194319,5.457919893,1.918522204,2.154314407,1.461305592,0.614414384,0.243971752,5.038990663,2.584061181,3.975678475,1.456783152,3.783469798,1.576598439
Central and Eastern Europe and Central Asia,LTU,Lithuania,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339099572,7.319732365,5.497618629,4.133499141,1.273161415,11.54842352,4.715366543,9.173839922,2.520228543,6.726873605,8.226392394,7.138765352,2.454302685,-4.339467883,5.687015099,6.872192277,2.038302826,3.064680118,1.928563765,-0.787763272,-1.005809239,7.411760369,2.1448225,3.890750987,5.938723365,2.178436257,1.095288786
Central and Eastern Europe and Central Asia,LTU,Lithuania,Per Capita Income growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542909355,-3.561034783,8.091794655,0.998005792,-5.814612163,6.178613349,0.43575039,2.622886936,-3.341204242,-5.676144055,1.179180183,6.226894763,1.422851566,1.348946042,-4.031563655,8.369034053,3.389877652,6.167327033,-0.530111446,-4.174376424,-5.21926927,-20.26793469,-14.71285305,-8.97038061,5.57230678,5.961748404,9.110494308,8.259896726,-0.43739235,4.427222335,7.40633948,7.612181775,11.46767524,7.772725761,9.502365882,9.141391467,12.43541157,3.675301141,-13.88780584,3.805297198,8.461048659,5.246289982,4.602981936,4.431078861,2.989043545,3.829947838,5.750983596,4.990433105,4.850608215,-0.159228433,4.705120849,3.663573209
Central and Eastern Europe and Central Asia,MKD,Macedonia,Real GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14710.43142,16406.62014,16972.93721,17539.25429,19801.76008,19801.76008,20415.04004,21901.27706,23108.49932,24694.18714,25882.07174,26212.84646,26547.8485,25993.03453,26825.25549,26631.0706,28489.6974,28129.06832,27213.62527,27740.69854,24911.14729,23366.65616,21824.45685,20187.62259,19824.24538,19606.17868,19841.45283,20119.23317,20786.18357,21687.79187,22674.30365,21978.84368,22307.13652,22802.92321,23868.77194,24996.31633,26280.38876,27981.64023,29512.77145,29406.91804,30394.63775,31105.8438,30964.00023,31869.65132,33026.38057,34299.79403,35276.77498,35658.29522,36685.49057,38120.01599,35790.55982,37209.41893,38325.7015
Central and Eastern Europe and Central Asia,MKD,Macedonia,Nominal GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.227539,3154.864902,3404.847626,3711.260431,4567.046123,4990.073887,5427.74977,6184.693698,6984.600469,8083.123433,9237.23049,10240.49338,11012.13845,11204.3077,11980.19717,12269.59851,13390.25723,13547.68458,13569.1151,14374.1811,13391.20418,12985.73088,12405.07422,11746.68286,11781.56887,11896.30189,12259.48879,12645.48416,13211.72994,13979.05152,14946.03434,14814.00515,15269.60219,15917.05403,17108.2869,18478.29244,20026.9813,21899.69998,23541.04155,23606.9507,24693.10137,25795.94883,26158.648,27395.1827,28920.36476,30335.9697,31512.73138,32458.08797,34190.85988,36163.34002,34362.66149,37209.41893,40435.70134
Central and Eastern Europe and Central Asia,MKD,Macedonia,Employment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.8304246,584.772066,598.8515076,613.0675298,627.7823461,642.6382051,657.7035917,672.5145389,686.6879183,701.7124647,717.9822658,745.2129459,773.3513153,800.5819954,820.5511609,841.4280156,871.3817637,912.2277839,908.5970266,907.6893372,894.0739972,867.7510064,827.8126756,782.4282087,741.5821885,670.7824202,640.8286721,606.3364773,589.9980692,600.6180344,592.81,580.04,598.52,599.28,559.93,587.48,614.58,632.9,682.96,713.08,687.38,697.09,705.38,744.84,762.51,776.75,788.92,812.32,813.29,831.07,828.4647649,828.9858119,846.4663665
Central and Eastern Europe and Central Asia,MKD,Macedonia,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280.458371,2286.863636,2242.883516,2140.733083,2091.892487,2152.885643,2156.330055,2166.165059,2174.808735,2166.629213,2164.455932,2158.867862,2196.718114,2178.668069,2137.456911,2007.208251,2140.590427,2181.582161
Central and Eastern Europe and Central Asia,MKD,Macedonia,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339.723684,1405.460654,1419.520978,1462.035067,1491.686694,1479.850533,1503.156118,1527.969509,1619.884538,1652.076442,1681.241145,1703.174034,1784.438059,1771.888954,1776.376315,1662.901311,1774.519093,1846.635925
Central and Eastern Europe and Central Asia,MKD,Macedonia,Population,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.407,1596.091,1617.701,1639.236,1661.657,1684,1706.445,1727.797,1747.113,1768.203,1792,1808.103,1823.791,1831.444,1837.295,1844.74,1850.679,1856.378,1858.92,1863.007,1861.361,1867.71,1889.358,1917.563,1935.034,1954.048,1971.102,1984.861,1995.474,2005.7,2017.37,2025.862198,2011.207432,2017.788139,2023.532568,2027.833424,2031.188489,2034.503732,2037.82893,2041.582223,2045.893034,2049.417346,2051.906267,2054.883017,2058.307772,2061.055541,2063.305525,2065.306618,2067.018995,2070.525192,2073.536775,2076.267394,2078.876067
Central and Eastern Europe and Central Asia,MKD,Macedonia,Output per Employed Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25770.23016,28056.43616,28342.48056,28609.0087,31542.39715,30813.23197,31039.87921,32566.25068,33652.11285,35191.31892,36048.34405,35174.97462,34328.31622,32467.67312,32691.75253,31649.85014,32694.85154,30835.57508,29951.25944,30561.88654,27862.51179,26927.83527,26364.0042,25801.24587,26732.36452,29228.82009,30962.18021,33181.63086,35230.93491,36109.12532,38248.85486,37891.94483,37270.49476,38050.53266,42628.13555,42548.36987,42761.54246,44211.78737,43213.03071,41239.29719,44218.10025,44622.42149,43896.90696,42787.24468,43312.71796,44158.08694,44715.27529,43896.85742,45107.51463,45868.5983,43201.06459,44885.47137,45277.28805
Central and Eastern Europe and Central Asia,MKD,Macedonia,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.65781477,18.69877232,19.71203009,20.18609001,19.71387031,20.53899165,20.69368805,20.26480243,19.67402649,19.99083078,20.40147193,20.71237248,19.98292686,20.70417026,21.45942595,21.52296085,20.96873405,20.75433548
Central and Eastern Europe and Central Asia,MKD,Macedonia,Per Capita Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9343.474352,10279.25108,10492.01133,10699.65172,11916.8758,11758.7649,11963.49138,12675.83927,13226.67699,13965.69689,14443.12039,14497.42988,14556.40943,14192.645,14600.40739,14436.21898,15394.18635,15152.66197,14639.48167,14890.28143,13383.29711,12510.85884,11551.25543,10527.74933,10244.90804,10033.62184,10066.17254,10136.34364,10416.6647,10813.07866,11239.53645,10849.13065,11091.41512,11300.95017,11795.59564,12326.61225,12938.42935,13753.54578,14482.45778,14403.98418,14856.41587,15177.89622,15090.35804,15509.22902,16045.4044,16641.85819,17097.21345,17265.37595,17748.01811,18410.79555,17260.63422,17921.30389,18435.77985
Central and Eastern Europe and Central Asia,MKD,Macedonia,GDP growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53051643,3.451759555,3.336588542,12.89966924,0,3.097098214,7.280108254,5.512108981,6.861924686,4.810381474,1.278007122,1.278007122,-2.089864159,3.201707577,-0.723888314,6.979166667,-1.265822785,-3.25443787,1.936799185,-10.2,-6.2,-6.6,-7.5,-1.8,-1.1,1.2,1.4,3.314989209,4.337536501,4.548696252,-3.067172355,1.493676604,2.222547438,4.674175832,4.723931301,5.137046666,6.473463837,5.471913774,-0.35866984,3.358800481,2.339906326,-0.456002964,2.924851727,3.62956355,3.855746329,2.848358075,1.081505427,2.88066311,3.910334556,-6.110847825,3.964338969,3
Central and Eastern Europe and Central Asia,MKD,Macedonia,Employment growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.442343785,2.407680258,2.373880999,2.400195014,2.366402803,2.344302987,2.251918238,2.107520145,2.187973022,2.318585164,3.792667509,3.775883069,3.521126761,2.494331066,2.544247788,3.55987055,4.6875,-0.39800995,-0.0999001,-1.5,-2.944162437,-4.60251046,-5.48245614,-5.220417633,-9.547123623,-4.465493911,-5.382436261,-2.694610778,1.8,-1.3,-2.154147197,3.185987173,0.126979884,-6.566212789,4.920257889,4.612922993,2.980897524,7.909622373,4.410214361,-3.604083693,1.412610201,1.189229511,5.594147835,2.372321572,1.867516492,1.56678468,2.966080211,0.11941107,2.186182051,-0.313479624,0.062893082,2.108667529
Central and Eastern Europe and Central Asia,MKD,Macedonia,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906755838,1.0004068,2.994960249,2.028106471,-0.793474994,1.574860722,1.650752754,6.015501517,1.987296163,1.765336218,1.304565289,4.77132832,-0.703252486,0.253252943,-6.388004739,6.712231252,4.064021219
Central and Eastern Europe and Central Asia,MKD,Macedonia,Population growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377280462,1.353932827,1.331210156,1.367771328,1.344621664,1.33283848,1.251256267,1.117955408,1.207134284,1.345829636,0.898604911,0.867649686,0.41962045,0.319474688,0.405215276,0.321942388,0.307941031,0.136933319,0.219858843,-0.088351788,0.3410945,1.15906645,1.492835132,0.911104355,0.982618393,0.872752358,0.698035921,0.534697392,0.512459696,0.581841751,0.420953932,-0.72338418,0.327201806,0.284689432,0.212541943,0.165450743,0.163216892,0.163440271,0.184180957,0.211150502,0.172262774,0.121445296,0.145072391,0.166664244,0.133496496,0.109166614,0.096984786,0.082911545,0.169625757,0.145450194,0.131688954,0.125642426
Central and Eastern Europe and Central Asia,MKD,Macedonia,Output per Employed Person growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.871500115,1.019532222,0.940383947,10.25337327,-2.3116987,0.735551668,4.917452996,3.334317424,4.573876481,2.435331085,-2.422772675,-2.406990789,-5.420140888,0.690161597,-3.187049661,3.301757813,-5.686756093,-2.867842217,2.038735984,-8.83248731,-3.35460251,-2.093859649,-2.134570766,3.608812729,9.338700947,5.930311615,7.168263473,6.17601968,2.492668469,5.925730752,-0.933126066,-1.640058515,2.092909979,12.03032539,-0.187119811,0.501012358,3.391470066,-2.259028014,-4.567449871,7.223214884,0.914379507,-1.62589683,-2.527882617,1.228107323,1.951780023,1.261803649,-1.830287003,2.757958733,1.687265803,-5.815598919,3.89899369,0.872925377
Central and Eastern Europe and Central Asia,MKD,Macedonia,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21951954,5.418846528,2.40492692,-2.339332164,4.185486262,0.753184005,-2.072543155,-2.915281016,1.61026662,2.054147501,1.523912354,-3.521786878,3.609298075,3.647843342,0.296069872,-2.575049037,-1.022467906
Central and Eastern Europe and Central Asia,MKD,Macedonia,Per Capita Income growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01529724,2.069802986,1.979033294,11.37629619,-1.326781473,1.741054293,5.954347837,4.345572016,5.587343661,3.418544059,0.376023248,0.406827598,-2.498998301,2.873054209,-1.124546755,6.635860631,-1.568932429,-3.386733622,1.713173778,-10.12058993,-6.518859031,-7.670164151,-8.860561557,-2.686626385,-2.06235333,0.324416291,0.697098084,2.765504736,3.805574768,3.943907203,-3.473504433,2.233215512,1.889164252,4.377025472,4.501821101,4.963383967,6.299964339,5.299811477,-0.541852807,3.141017704,2.163915931,-0.576747827,2.775752486,3.457137494,3.717287385,2.736204439,0.983566731,2.795433828,3.734374339,-6.247211437,3.827609476,2.870750694
Central and Eastern Europe and Central Asia,MDA,Moldova,Real GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32472.61626,32707.75865,31897.79122,34825.26438,35582.0223,33879.6823,36358.43548,36900.32569,38237.13981,37299.08048,35508.95365,36720.53404,39894.96015,41970.49289,43140.91362,38776.51512,43561.13667,44479.20457,44192.27057,47730.97802,46894.93235,38688.31919,27468.70662,27139.08214,18753.10576,18485.31141,17394.67804,17672.99289,16524.24835,15962.4239,16297.63481,17291.79053,18640.55019,19870.8265,21341.26766,22941.86274,24043.07215,24764.36431,26695.98473,25094.22565,26875.91567,28439.55644,28271.76306,30828.66131,32370.09438,32260.68346,33683.05699,35266.16067,36782.60558,38143.56198,35485.33715,40417.79901,41226.15499
